tweetid,tweettimestamp,user,text,retweetedtext,is_retweet,is_quotestweet,F,P,V,ND1,ND2,ND3,ND4,ND5,D1,D2,D3,T,TP
1.08E+18,1545173507,NWS Seattle,Until we conduct a tornado survey tomorrow morning. We can not speculate on the strength of the tornado.,,FALSE,FALSE,0,,,,,,,,,,,0,
9.81E+17,1522635047,NWS Seattle,"Thunder &amp; lightning at the office, along with small hail! Thunder roars, go indoors! ??#wawx",NA,FALSE,FALSE,1,0,,,,,,,,,,0,
1.08E+18,1546187331,NWS Seattle,"In case you missed the lightning last night in the Seattle area. Heavy rain &amp; small hail was reported with that storm. Isolated showers remain in the forecast today. The best chances will be in the foothills and mountains of Snohomish, King, Pierce, and Lewis counties #wawx",,FALSE,FALSE,1,1,1,best chance,,,,,,,,1,1
1.06E+18,1540692879,NWS Seattle,"There is a slight chance for #thunderstorms Sunday afternoon for W WA. Small hail &amp; brief downpours are possible as well. If you are outdoors and hear thunder, head indoors! #WAwx https://t.co/aS0nbSWJPA https://t.co/6Zmnm7uMW4",,FALSE,FALSE,1,1,1,possible,,,,,slight chance,,,3,3
1.07E+18,1543372516,NWS Seattle,Radar indicated a late-evening thunderstorm pass through the Kent-SeaTac area. Did you guys catch any good glimpses of lightning over the last hour? #wawx,,FALSE,FALSE,0,,,,,,,,,,,0,
1.01E+18,1528581131,NWS Seattle,RT @northbendwx: We've got hail in North Bend. @NWSSeattle,We've got hail in North Bend. @NWSSeattle,TRUE,FALSE,0,,,,,,,,,,,0,
9.97E+17,1526524897,NWS Seattle,"RT @CReppWx: Awesome aerial shots of a small hail trail. Pilot says this was on Tuesday morning just north of Wellington, Colorado. Love ho…","Awesome aerial shots of a small hail trail. Pilot says this was on Tuesday morning just north of Wellington, Colorado. Love how small it is, and how it turns sharply to the right. This probably fell late Monday night or early Tuesday morning. ??by Jane Carpenter #9wx #COwx https://t.co/Yjvc4B8VzX",TRUE,FALSE,0,,,,,,,,,,,0,
1.01E+18,1529914683,NWS Seattle,@AlexaVaughn @TeresaA123 Positive lightning strikes can hit as far as 25 miles away from the precipitation portion of a thunderstorm. That and the amount of electrical charge involved explains why a single strike was heard and seen by so many. High cloud,,FALSE,FALSE,0,,,,,,,,,,,0,
1.06E+18,1540760264,NWS Seattle,"Showers &amp; thunderstorms over northern Grays Harbor county moving NE at 35 mph. Small hail &amp; brief downpours are also possible. When thunder roars, go indoors! #WAwx https://t.co/lQAyWQgc1G",,FALSE,FALSE,1,1,1,possible,,,,,,,,1,1
9.77E+17,1521760680,NWS Seattle,"Small #hail has been reported with some of the showers aroun dW WA, but no #lightning strikes yet. #WAwx",NA,FALSE,FALSE,1,0,,,,,,,,,,0,
1.01E+18,1528675517,NWS Seattle,It's time for a rousing game of NAME THAT CLOUD. What is the odd appearing cloud in this photo?a. Altonimbusb. Elephanimbus Truncusc. Cumulus fractus or scudd. Tornado e. Cirrocumulus#wawx https://t.co/sSY3vcV8A6,,FALSE,FALSE,0,,,,,,,,,,,0,
1.01E+18,1528606074,NWS Seattle,Lots of people spotted that thunderstorm earlier near Bothell on radar reflectivity. But here's something the weather nerds ??among us might appreciate. Here's low level radar velocity data showing some outflow winds from that thunderstorm. #wawx https://t.co/OruTPLJxyS,,FALSE,FALSE,0,,,,,,,,,,,0,
1.01E+18,1528668016,NWS Seattle,RT @MrThreadzilla: Hail and lightning in the valley. ?@KSeattleWeather @NWSSeattle https://t.co/dEeXk2GsfM,Hail and lightning in the valley. ?@KSeattleWeather @NWSSeattle https://t.co/dEeXk2GsfM,TRUE,FALSE,0,,,,,,,,,,,0,
1.06E+18,1540742622,NWS Seattle,"A line of showers and thunderstorms has formed from Western Whatcom County into  Island and the San Juans and Sequim at 9 AM. Expect brief heavy downpours, some thunder and lightning, and possible small hail. Here is a view from our office window! #wawx https://t.co/rxHGhqe9iR",,FALSE,FALSE,1,1,1,possible,,,,,,,,1,1
9.99E+17,1527126792,NWS Seattle,"@Skunkbayweather @ScottSKOMO @ShannonODKOMO @TVsJordanSteele @MorganKIRO7 @Walter_Kelley @WunderCave @WeatherNation There are altocumulus castellanus out there, but most of the thunderstorm activity in the Cascades is dying down. Only a cell on the Whatco",,FALSE,FALSE,1,0,,,,,,,,,,0,
9.70E+17,1520206523,NWS Seattle,Scattered showers over the Puget Sound region began producing isolated lightning strikes and small hail around 320… https://t.co/UlvHL2sqIx,NA,FALSE,FALSE,1,0,,,,,,,,,,0,
1.01E+18,1529536492,NWS Seattle,"#Thunderstorm activity still restricted to the #Olympics &amp; #Cascade mountains this afternoon. Slight chance that some storms may drift into the lowland areas this evening. Small hail &amp; brief downpours possible with storms. When thunder roars, go indoors! #WAwx https://t.co/AhT30bnEpn",,FALSE,FALSE,1,1,1,possible,,,,,slight chance,,,3,3
1.08E+18,1545232083,NWS Seattle,NWS Storm Survey Team is en route to the Port Orchard area to assess the #tornado damage to determine the intensity of the Dec. 18 tornado. We will post updates as soon as they are available. #WAwx,,FALSE,FALSE,0,,,,,,,,,,,0,
1.04E+18,1537127467,NWS Seattle,"The thunderstorms are heading towards Issaquah, Maple Valley, and Mirrormont. Expect pea size hail and a brief downpour. #wawx",,FALSE,FALSE,1,0,,,,,,,,,,0,
9.93E+17,1525547019,NWS Seattle,"#Thunderstorms possible today &amp; Sunday for parts of W WA according to @NWSSPC. No severe storms are expected, but #lightning, small #hail, gusty winds &amp; brief downpours possible. When Thunder Roars, Go Indoors! ?? https://t.co/aS0nbSWJPA  #WAwx https://t.co/8ZGgs7ZBCo",,FALSE,FALSE,1,1,1,possible,not expected,possible,,,,,,1,1
1.00E+18,1527135899,NWS Seattle,"Active day over the Cascades. Paradise on Mount Rainier got 1.58 inches of rain in two hours from 3 pm to 5 pm. Here is a couple of pictures of the developing thunderstorm over Rainier, the large anvil the storm produced and some altocumulus castellanus at sunset. #wawx https://t.co/wO4r6roZVu",,FALSE,FALSE,0,,,,,,,,,,,0,
9.58E+17,1517294364,NWS Seattle,1/4' size hail reported near Lake Stevens at 949 pm by #CoCoRaHS network spotter.  Data available via… https://t.co/BzIwzsLXOa,NA,FALSE,FALSE,1,0,,,,,,,,,,0,
1.08E+18,1545172737,NWS Seattle,"Based on radar imagery &amp; video evidence, a tornado touched down south of Port Orchard this afternoon shortly before 2 PM. We continue to work with EM partners on the extent of damage. We will not be able to survey the area before dark tonight - will send a team tomorrow morning.",,FALSE,FALSE,0,,,,,,,,,,,0,
1.01E+18,1528673312,NWS Seattle,"Looks like another line of showers is moving in to #Snohomish &amp; northern #King counties. Could be some #lightning and small hail. When thunder roars, go indoors! ?? #WAwx",,FALSE,FALSE,1,1,1,could,,,,,,,,1,1
1.03E+18,1534008316,NWS Seattle,"@turtle8769 Hi, NiCk. The showers are slowly moving east. The best chance of showers will be this afternoon but there may be brief sprinkles this morning. Amounts should be near a tenth to about a quarter of an inch, more if there is a thunderstorm.",,FALSE,FALSE,1,1,1,may,should,best chance,,,,,,1,1
9.58E+17,1517346193,NWS Seattle,"@KCShankland Hi, K.C. It's hail or, more technically, graupel. The stones are opaque. Sleet occurs when rain falls… https://t.co/7t6g9eeU3Z",NA,FALSE,FALSE,0,,,,,,,,,,,0,
9.77E+17,1521758236,NWS Seattle,@MiltonWATech99 @KSeattleWeather Pea-sized hail has been reported by a spotter who lives in SE Tacoma.,NA,FALSE,FALSE,1,0,,,,,,,,,,0,
9.83E+17,1523162469,NWS Seattle,RT @WeatherNation: DAMAGING HAIL - Hail up to golf ball size (1.75') fell across parts of Idaho on Saturday evening. Reports coming in of d…,NA,TRUE,FALSE,0,,,,,,,,,,,0,
9.93E+17,1525630370,NWS Seattle,"@NWSSPC has #thunderstorms possible today over much of the W WA interior. Storms not forecast to be severe. However, garden-variety thunderstorms have #lightning, small #hail, gusty winds &amp; brief downpours. When thunder roars, go indoors! https://t.co",,FALSE,FALSE,1,1,1,possible,forecast,,,,,,,1,1
9.94E+17,1525797203,NWS Seattle,"An approaching front will bring a chance of thunderstorms to the Cascades late this afternoon and this evening, including Mount Rainier National Park. No place outdoors is safe from lightning in a thunderstorm, but you can reduce your risk. #wawx https://t.co/xcd8DICp5h",,FALSE,FALSE,1,1,1,chance,,,,,,,,1,1
1.08E+18,1545258181,NWS Seattle,This is the strongest tornado to hit Washington state since 1986. #wawx,,FALSE,FALSE,0,,,,,,,,,,,0,
9.77E+17,1521774140,NWS Seattle,@NSDwx We did not receive any reports of funnels.  Plenty of hail reports though.,NA,FALSE,FALSE,0,,,,,,,,,,,0,
1.01E+18,1529476795,NWS Seattle,@CindyWitter2 @ScottSKOMO A rapidly developing forest fire can sometimes look similar from space. But the scale and height of what's seen here are thunderstorms. You might be seeing the collapsing portion of the thunderstorm anvil as similar to what a smo,,FALSE,FALSE,0,,,,,,,,,,,0,
9.98E+17,1526768758,NWS Seattle,"Thunderstorms have developed in the western front of the Cascades and are moving north-northwest. The main threat will be lightning, but intense rainfall and small hail are also possible with any storms.  If skies grow dark or you start to hear thunder, head indoors. #wawx https://t.co/kAQ9O1jKC7",,FALSE,FALSE,1,1,1,possible,,,,,,,,1,1
1.01E+18,1528671976,NWS Seattle,"#Thunderstorm in western #Skagit county around #Burlington, moving northeast around 10 to 15 mph. Small hail &amp; brief downpours possible. When thunder roars, go indoors! #WAwx",,FALSE,FALSE,1,1,1,possible,,,,,,,,1,1
1.01E+18,1528575398,NWS Seattle,"A couple of lightning strikes just in a shower cell south of #Bremerton in #Kitsap county. Brief downpours and small hail also possible with this storm. When thunder roars, head indoors! #WAwx",,FALSE,FALSE,1,1,1,possible,,,,,,,,1,1
9.98E+17,1526770831,NWS Seattle,"See that faint line heading west from the thunderstorms? That's a thunderstorm outflow boundary, or the leading edge of thunderstorm cooled air heading toward Snohomish and south Everett. #wawx https://t.co/KbZa6Uimd8",,FALSE,FALSE,1,0,,,,,,,,,,0,
1.02E+18,1533075894,NWS Shreveport,A few showers and possible a thunderstorm will move to the SE around 10 MPH across parts of North Central and Central LA near a surface cold frontal boundary. Rainfall amounts will be light with the heavier shower between Natchitoches and Montgomery LA. #lawx https://t.co/5dLLfZHONO,,FALSE,FALSE,1,1,1,possible,,,,,,,,1,1
9.84E+17,1523470138,NWS Shreveport,Understanding Severe Thunderstorm Risk Categories. Notice that the Four State Region is currently forecast to be in… https://t.co/ltb9mkzCqj,NA,FALSE,FALSE,1,0,,,,,,,,,,0,
1.02E+18,1532198512,NWS Shreveport,RT @NWSOwlieSkywarn: You too can help build a Weather-Ready Nation! Learn how to respond to various severe weather threats. https://t.co/CA…,You too can help build a Weather-Ready Nation! Learn how to respond to various severe weather threats. https://t.co/CAPEYiraHU    #BackToSchool https://t.co/SEMMx82MMY,TRUE,FALSE,0,,,,,,,,,,,0,
1.05E+18,1540328460,NWS Shreveport,Severe Weather Awareness Week #TuesdayTopic Severe Weather Threats like hail! Do you recall the May 2013 hail storm in DeSoto Parish? Areal photo from DeSoto Parish Sheriff's Office ttps://www.weather.gov/shv/event_2013-05-16_severe https://t.co/NUMGaYey9X,,FALSE,FALSE,0,,,,,,,,,,,0,
9.61E+17,1517951106,NWS Shreveport,Reports of large hail in Mount Vernon #txwx send us your pics!,NA,FALSE,FALSE,0,,,,,,,,,,,0,
1.07E+18,1544741506,NWS Shreveport,"Showers and thunderstorms continue to move north-northeast at 30 mph. The stronger storms could produce gusty winds, hail, and dangerous lightning. https://t.co/glgKkkjhY4",,FALSE,FALSE,1,1,1,could,,,,,,,,1,1
9.85E+17,1523625841,NWS Shreveport,"***Severe risk upgraded!*** All modes of severe weather will be possible, including the threat of potentially stron… https://t.co/QvagQcU7Rk",NA,FALSE,FALSE,1,1,1,possible,threat,potential,possible,,,,,1,1
9.92E+17,1525311223,NWS Shreveport,"Strong to Severe Thunderstorms will be possible across the northwest ArkLaTex Thursday Afternoon through Thursday Evening.  Large hail, damaging thunderstorms winds and isolated tornadoes will be possible.  #ARWX #TXWX #OKWX https://t.co/YQzzfOxE9k",,FALSE,FALSE,1,1,1,possible,possible,,,,,,,1,1
9.91E+17,1525169218,NWS Shreveport,"There is a Slight Risk for strong to severe thunderstorms Wednesday evening into Wednesday night, across portions of SE OK and extreme NE TX, as upper level disturbance approaches the region.  These storms could pose a threat for large hail and damaging wind gusts.#shvwx https://t.co/P23Zshs5Hf",,FALSE,FALSE,1,1,1,could,,,,,,,,1,1
9.61E+17,1517953486,NWS Shreveport,@CarlaKirkham What size hail did you have?,NA,FALSE,FALSE,0,,,,,,,,,,,0,
1.06E+18,1541458884,NWS Shreveport,"RT @WeatherNation: Another incredible view of the tornado in Natchitoches, Louisiana. https://t.co/wiNgpf1UxK","Another incredible view of the tornado in Natchitoches, Louisiana. https://t.co/wiNgpf1UxK",TRUE,FALSE,0,,,,,,,,,,,0,
9.61E+17,1517945600,NWS Shreveport,Some reports of small hail in south and southwest Tyler #txwx,NA,FALSE,FALSE,1,0,,,,,,,,,,0,
1.08E+18,1545825021,NWS Shreveport,"***Severe Weather Threat Tonight into Thursday***   Damaging winds, localized flooding, isolated tornadoes, and large hail will be possible tonight into Thursday across SE Oklahoma, East Texas, SW Arkansas, and Nrn Louisiana.  #OKwx #TXwx #ARwx #LAwx https://t.co/BhHSujMIp0",,FALSE,FALSE,1,1,1,threat,possible,,,,,,,1,1
9.82E+17,1523024568,NWS Shreveport,"RT @NWSWPC: Busy weather on this April day. #Flashflooding and #severe weather are expected around the Lower Mississippi Valley, heavy #sno…",NA,TRUE,FALSE,1,1,1,expected,,,,,,,,1,1
1.02E+18,1532724231,NWS Shreveport,"@NWSShreveport meteorologists just witnessed a rare phenomenon outside the office in which a liquid substance fell out the sky, accompanied by a loud boom and light flash. After careful research, we believe this phenomenon is called a Thunderstorm. https:",,FALSE,FALSE,0,,,,,,,,,,,0,
9.82E+17,1523050931,NWS Shreveport,"#Marion, LA should be some large hail now.",NA,FALSE,FALSE,1,1,1,should,,,,,,,,1,1
1.03E+18,1534659373,NWS Shreveport,"Showers and thunderstorms moving to the SE 20 MPH.  Expect gusty winds to near 40 MPH, locally heavy rain with amounts of 1/2 to 1 inch per hour, &amp; deadly lightning. If storms increase to strong to severe wind gusts to 60 MPH along with hail to one half inch in size possible. https://t.co/dKjqszCEgi",,FALSE,FALSE,1,1,1,possible,,,,,,,,1,1
1.06E+18,1541097726,NWS Shreveport,RT @ReidLybarger: Tornado damage just west of Jena in LaSalle Parish from this morning’s storms. Folks who live here say that a tornado cam…,Tornado damage just west of Jena in LaSalle Parish from this morning’s storms. Folks who live here say that a tornado came through the same spot almost two years ago. @MyArkLaMiss @NWSShreveport #lawx https://t.co/k7XoSNLF3A,TRUE,FALSE,0,,,,,,,,,,,0,
9.84E+17,1523451331,NWS Shreveport,Do you have your severe weather action plan ready? Are you prepared to act on it? The next round of severe weather… https://t.co/W3K7ADBSkb,NA,FALSE,FALSE,0,,,,,,,,,,,0,
1.01E+18,1529692056,NWS Shreveport,"Strong to severe thunderstorms remain possible this afternoon and into the evening hours, mainly across portions of Southwest Arkansas and into portions of Northern Louisiana. Damaging winds and large hail will be the primary threats. https://t.co/p4WJ34Kxbz",,FALSE,FALSE,1,1,1,possible,,,,,,,,1,1
1.04E+18,1536186749,NWS Shreveport,"Scattered showers and an isolated thunderstorm every once in a wile will move to the SW around 20 MPH across N LA, SW &amp; S Central AR &amp; E TX into the evening. #arklatexwx #arwx #lawx #txwx #arklsamisswx https://t.co/Oql6pcBcs5",,FALSE,FALSE,1,0,,,,,,,,,,0,
1.00E+18,1528162847,NWS Shreveport,Storm report: Nickel to Quarter size hail reported @UTTyler Health and Science Center. #Tyler #txwx,,FALSE,FALSE,1,0,,,,,,,,,,0,
9.85E+17,1523670446,NWS Shreveport,"RT @WeatherNation: TERRIFYING VIDEO - Confirmed tornado earlier in Ouachita Parish, LA. Check out this view captured by a local storm spott…",NA,TRUE,FALSE,0,,,,,,,,,,,0,
9.88E+17,1524357817,NWS Shreveport,A Marginal Risk of Severe Thunderstorms continues for eastern TX and western LA for this evening and into the overn… https://t.co/F34opRo7ip,NA,FALSE,FALSE,1,1,1,can't be ruled out,,,,,,,,1,1
9.61E+17,1517966288,NWS Shreveport,"RT @JamesKSLA: More hail in Texarkana and Genoa, AR.Heavy rain and small hail will be the main threats this evening and tonight. Please s…",NA,TRUE,FALSE,0,,,,,,,,,,,0,
9.74E+17,1521149576,NWS Shreveport,"Thunderstorm development will be only isolated to scattered during the day Friday. However, any storms that do mana… https://t.co/0On2qPnyPU",NA,FALSE,FALSE,1,1,1,,,,,,high potential,,,2,2
9.82E+17,1523054013,NWS Shreveport,Golf Ball size hail reported in Kildare.,NA,FALSE,FALSE,1,0,,,,,,,,,,0,
1.08E+18,1545877276,NWS Shreveport,"Our own senior meteorologist Michael Berry provided on-site weather decision support tonight at the Louisiana Boardwalk for the Independence Bowl Parade. Fortunately, the worst weather held off until after the parade concluded. Expect more strong to severe storms after midnight. https://t.co/i7CrenqPQG",,FALSE,FALSE,1,0,,,,,,,,,,0,
1.06E+18,1541183631,NWS Shreveport,RT @GOHSEP: NWS offices in LA currently report 9 confirmed tornadoes in the Halloween night outbreak. 9 other possible tornadoes still bein…,NWS offices in LA currently report 9 confirmed tornadoes in the Halloween night outbreak. 9 other possible tornadoes still being investigated.  There is another threat of severe weather Monday in some regions of the state. #lawx https://t.co/Yzpco2ysSn,TRUE,FALSE,0,,,,,,,,,,,0,
